Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type
45.83,Male,60.72,1.71,181.24,152.63,61.16,1.69,2412.98,HIIT
29.99,Female,62.57,1.92,170.51,127.15,69.97,1.12,739.87,Yoga
53.47,Female,69.17,1.52,180.07,139.13,65.24,0.76,753.08,Strength
18.98,Male,89.06,1.78,175.18,126.85,72.15,1.49,1965.16,HIIT
22.69,Male,58.92,1.78,185.39,141.11,57.93,1.67,1734.13,Cardio
41.9,Male,63.64,1.77,182.89,134.26,59.12,1.31,1727.76,HIIT
58.91,Female,70.1,1.68,192.3,121.08,66.0,1.16,1252.8,Strength
45.15,Female,59.48,1.51,168.85,141.77,64.9,1.15,829.38,Yoga
53.89,Female,86.23,1.76,189.09,157.4,68.27,1.49,1073.69,Yoga
34.93,Male,64.5,1.74,198.07,143.09,70.91,1.03,987.98,Cardio
51.65,Male,78.94,1.59,165.91,162.75,59.14,1.39,999.13,Yoga
40.7,Male,62.11,1.64,166.2,130.98,67.98,1.93,1503.08,Yoga
45.12,Female,52.19,1.88,193.81,152.5,71.06,1.08,776.95,Yoga
38.03,Female,71.42,1.77,196.52,142.07,71.86,1.12,989.18,Cardio
58.69,Male,61.16,1.73,184.96,153.75,55.16,1.03,742.84,Yoga
38.09,Male,49.83,1.51,178.73,144.75,64.9,1.26,832.36,Yoga
45.39,Male,49.55,1.64,167.6,159.2,66.97,1.26,1663.2,HIIT
42.66,Female,46.86,1.63,175.56,139.47,64.95,1.18,780.22,Yoga
23.88,Female,72.64,1.76,175.19,127.32,67.92,0.86,756.8,Cardio
37.11,Male,72.93,1.74,188.05,141.06,64.58,1.02,736.24,Yoga
28.03,Male,69.45,1.58,182.6,134.73,50.01,1.48,1595.74,Strength
51.21,Male,66.36,1.58,163.98,129.04,64.91,0.85,1029.44,HIIT
57.14,Male,55.98,1.99,170.08,125.91,69.96,1.13,1084.8,Cardio
30.98,Male,58.27,1.73,191.35,130.73,69.98,1.16,1527.37,HIIT
55.47,Female,75.45,1.67,188.42,167.2,50.95,1.37,1356.3,Strength
49.94,Male,69.12,1.72,198.5,135.36,65.83,1.23,1622.25,HIIT
18.58,Male,48.18,1.52,185.72,135.93,55.95,0.96,633.02,Yoga
21.1,Female,50.41,1.52,170.85,153.91,67.15,1.08,946.94,Cardio
19.27,Female,86.29,1.85,194.89,156.41,61.99,1.67,1298.59,Yoga
43.38,Female,108.33,1.73,174.18,149.76,65.96,1.33,1170.4,Cardio
37.53,Female,123.2,1.62,160.83,164.68,64.86,1.33,1758.53,HIIT
32.08,Female,103.35,1.98,168.15,119.95,61.09,1.25,1199.0,Cardio
44.57,Male,40.4,1.58,194.86,168.09,71.07,1.46,1768.21,HIIT
40.98,Female,44.1,1.77,182.1,165.05,58.15,1.19,1175.96,Strength
32.88,Female,46.11,1.5,189.0,143.67,61.88,0.92,1115.22,HIIT
44.94,Male,89.42,1.81,178.14,153.08,69.81,1.69,1318.2,Yoga
25.28,Male,112.42,1.96,187.95,135.27,71.78,1.42,1248.46,Cardio
19.13,Male,47.03,1.63,183.91,128.3,63.17,1.35,1292.76,Cardio
54.98,Female,63.52,1.86,198.25,143.74,52.85,1.35,972.81,Yoga
33.27,Female,78.35,1.66,160.59,156.02,69.05,1.29,1394.36,Strength
55.86,Female,89.1,1.68,176.11,151.99,64.9,1.78,1849.78,Cardio
54.18,Female,55.88,1.75,195.8,153.83,65.73,1.75,1366.05,Yoga
50.99,Female,58.69,1.65,197.74,152.83,53.05,1.22,879.13,Yoga
41.46,Female,82.97,1.66,176.85,139.01,74.13,1.97,2819.27,HIIT
47.66,Male,72.86,1.83,194.36,130.88,71.13,1.05,756.63,Yoga
45.41,Male,52.73,1.85,185.5,161.26,73.03,1.2,790.56,Yoga
41.89,Male,56.91,1.53,192.02,148.69,74.21,1.07,1292.35,HIIT
31.17,Male,57.63,1.56,161.28,124.12,50.06,1.8,2107.62,Strength
41.83,Female,73.57,1.62,175.02,139.06,67.29,1.17,1125.07,Cardio
47.23,Female,45.74,1.93,165.61,159.08,64.97,1.29,1394.36,Strength
26.16,Female,110.74,1.9,191.05,167.32,56.67,1.03,1018.77,Strength
43.07,Male,76.56,1.92,192.09,160.53,49.85,1.24,819.89,Yoga
30.27,Male,62.28,1.67,164.1,161.75,69.64,1.02,734.4,Yoga
18.95,Male,47.79,1.52,185.84,136.35,56.12,0.96,1159.49,HIIT
42.96,Male,83.41,1.95,181.12,159.87,70.09,1.88,2202.98,Strength
30.35,Female,63.87,1.87,182.08,142.15,67.1,0.63,762.99,HIIT
25.07,Female,59.02,1.51,185.46,161.32,53.92,1.62,1683.5,Cardio
18.0,Female,64.08,1.59,184.85,124.87,49.98,1.88,1956.7,Cardio
50.2,Male,67.52,1.75,161.26,119.58,58.99,0.67,589.6,Cardio
20.62,Male,96.23,1.72,161.01,150.85,62.21,1.26,830.09,Yoga
46.77,Male,89.5,1.84,168.05,158.8,65.19,1.43,1369.37,Cardio
32.95,Male,46.04,1.5,189.09,144.29,62.02,0.92,809.6,Cardio
55.67,Male,109.99,1.66,187.87,166.14,65.82,1.29,1238.4,Cardio
38.5,Male,70.09,1.52,163.31,144.16,66.04,1.2,863.28,Yoga
22.61,Female,78.51,1.73,192.11,156.53,56.02,1.46,1575.49,Strength
45.81,Male,94.58,1.81,164.05,120.07,68.91,1.48,1064.71,Yoga
22.84,Male,121.61,1.85,195.54,167.14,52.79,0.72,476.93,Yoga
49.14,Male,70.74,1.67,186.18,166.07,50.09,0.93,819.89,Cardio
56.78,Male,62.95,1.53,168.3,142.87,51.06,0.93,819.89,Cardio
48.87,Male,81.98,1.83,166.88,125.24,72.84,1.99,2330.09,Strength
51.82,Male,63.38,1.54,185.19,165.08,66.9,1.35,971.19,Yoga
56.95,Female,76.71,1.86,172.88,140.72,54.82,1.14,820.8,Yoga
49.56,Female,61.34,1.87,180.1,131.2,60.81,1.14,1093.49,Cardio
51.5,Female,66.95,1.59,185.15,120.53,70.16,1.33,1437.6,Strength
37.42,Male,102.84,1.89,175.12,167.81,56.74,0.54,356.08,Yoga
19.19,Female,82.13,1.96,173.96,169.63,62.38,1.9,1979.04,Cardio
56.68,Female,95.72,1.86,168.06,145.87,74.1,1.09,1176.22,Strength
20.07,Female,119.56,1.73,185.95,153.48,66.91,1.0,1321.1,HIIT
24.9,Female,63.76,1.69,197.56,165.11,67.25,0.95,1150.54,HIIT
28.86,Female,85.36,1.73,186.68,139.31,51.19,1.78,1852.62,Cardio
59.63,Female,86.66,1.76,194.23,123.06,59.9,1.13,814.28,Yoga
55.76,Male,67.77,1.58,188.96,142.7,52.03,1.44,1745.57,HIIT
41.47,Male,73.77,1.63,188.32,136.11,68.01,0.53,640.72,HIIT
37.03,Female,123.68,1.76,168.07,157.89,49.89,1.5,1483.65,Strength
28.03,Male,128.12,1.86,173.29,158.38,70.8,1.06,1146.71,Strength
48.07,Male,129.43,1.61,192.89,167.04,62.01,1.05,1387.16,HIIT
53.98,Female,70.93,1.86,159.78,146.87,70.12,1.15,1243.04,Strength
41.69,Male,50.64,1.75,162.8,162.26,51.12,1.29,1701.38,HIIT
20.2,Female,74.62,1.75,184.1,121.2,73.27,1.34,1286.4,Cardio
24.94,Male,120.88,1.83,179.03,120.08,51.18,1.04,1122.26,Strength
24.55,Male,63.53,1.65,173.57,142.2,60.81,1.19,1045.3,Cardio
23.77,Female,88.87,1.79,176.92,154.1,65.0,1.76,2524.54,HIIT
20.0,Female,82.55,1.8,166.76,160.1,72.76,0.8,968.0,HIIT
48.06,Male,114.12,1.86,175.08,140.82,56.16,1.36,1346.4,Strength
49.86,Male,56.12,1.59,184.83,163.33,73.96,1.27,1118.62,Cardio
59.22,Male,88.42,1.76,186.67,167.83,73.87,1.34,1450.82,Strength
40.75,Female,72.29,1.82,175.13,132.34,57.92,1.14,1094.4,Cardio
28.48,Male,87.02,1.78,164.23,134.05,67.88,1.29,1239.43,Cardio
39.94,Male,62.75,2.0,175.44,160.65,71.09,1.41,1522.8,Strength
58.68,Female,55.58,1.57,164.04,169.35,64.22,0.58,382.8,Yoga
28.9,Female,55.23,1.52,171.95,122.94,72.06,1.47,1778.7,HIIT
40.87,Male,54.73,1.55,175.17,168.61,65.21,1.46,1927.2,HIIT
34.68,Female,97.36,1.7,188.04,145.13,71.97,1.35,1784.97,HIIT
32.81,Female,68.1,1.75,177.14,149.99,71.01,0.86,851.4,Strength
33.2,Male,74.17,1.76,191.72,145.24,65.93,1.14,1096.22,Cardio
55.13,Female,43.25,1.69,185.6,139.71,56.09,0.9,891.81,Strength
35.11,Male,59.47,1.66,196.77,161.33,59.07,1.28,844.03,Yoga
44.06,Male,61.66,1.55,195.92,128.66,65.93,1.4,1345.12,Cardio
43.26,Male,80.66,1.78,188.42,152.33,64.94,1.59,1854.58,Strength
52.23,Female,104.9,1.62,188.97,141.01,61.22,1.35,1336.5,Strength
55.22,Female,49.29,1.76,194.19,161.03,73.07,1.27,835.91,Yoga
35.44,Male,121.73,1.93,195.26,132.05,54.12,1.49,1968.44,HIIT
40.76,Female,101.53,1.83,159.6,162.06,66.2,0.79,782.81,Strength
32.37,Female,65.35,1.62,185.95,127.64,63.24,0.58,510.86,Cardio
43.0,Female,66.18,1.85,169.89,121.18,58.01,1.18,1430.4,HIIT
25.99,Female,47.83,1.77,197.93,119.98,69.13,1.14,1503.55,HIIT
35.11,Female,59.63,1.66,196.95,160.94,58.65,1.29,1274.78,Strength
18.96,Male,48.99,1.69,175.97,146.81,63.93,1.05,1269.34,HIIT
52.75,Female,56.45,1.79,193.18,140.69,59.15,1.52,1184.69,Yoga
56.1,Male,45.22,1.73,164.98,129.31,72.92,0.83,730.4,Cardio
25.96,Female,62.2,1.61,198.48,139.67,57.87,1.88,1466.4,Yoga
41.61,Male,62.54,1.98,173.1,125.77,60.9,1.43,1882.88,HIIT
30.73,Female,79.56,1.54,184.26,143.96,59.08,1.02,1100.68,Strength
27.96,Male,127.54,1.85,173.12,157.35,71.1,1.05,1387.16,HIIT
28.72,Female,87.68,1.89,199.08,137.06,54.13,1.74,2492.03,HIIT
47.37,Male,89.8,1.84,167.7,159.45,65.08,1.43,1370.51,Cardio
34.44,Male,75.08,1.57,177.97,157.71,51.9,1.47,1456.62,Strength
47.93,Female,114.47,1.87,175.09,140.93,55.92,1.36,896.78,Yoga
56.06,Male,125.35,1.8,188.88,130.74,72.99,1.26,1207.58,Cardio
22.11,Female,45.0,1.72,166.1,131.9,53.67,1.48,1955.23,HIIT
44.78,Male,89.65,1.81,178.13,153.24,69.92,1.7,1989.0,Strength
34.46,Male,68.18,1.68,169.29,127.58,56.85,0.67,441.8,Yoga
56.43,Female,51.66,1.63,182.93,133.78,72.9,1.21,872.65,Yoga
58.1,Male,75.1,1.78,160.71,140.21,62.79,1.05,1133.06,Strength
50.13,Female,70.32,1.68,186.97,161.25,70.19,1.16,1147.36,Strength
37.99,Female,71.66,1.77,197.25,141.91,72.14,1.11,977.69,Cardio
52.84,Male,73.87,1.76,169.02,150.93,70.02,1.1,1055.12,Cardio
54.14,Male,77.82,1.66,195.03,130.96,54.89,1.42,1365.47,Cardio
23.91,Female,69.58,1.75,166.04,146.38,59.9,1.4,924.84,Yoga
43.33,Male,57.27,1.79,175.03,165.77,61.79,1.98,2314.82,Strength
51.62,Male,65.44,1.74,190.89,138.12,69.98,1.48,1948.72,HIIT
35.96,Female,110.27,1.77,191.13,155.96,73.66,1.19,1182.38,Strength
50.05,Female,58.2,1.58,199.47,120.26,50.01,1.93,1504.24,Yoga
25.24,Female,41.36,1.67,186.07,138.03,70.78,1.04,750.05,Yoga
42.17,Female,50.08,1.64,176.84,149.66,61.85,0.64,775.1,HIIT
28.26,Female,86.67,1.76,196.73,121.11,60.19,1.2,1152.0,Cardio
48.93,Male,70.07,1.89,193.53,126.8,50.92,0.7,848.54,HIIT
38.07,Female,123.36,1.62,160.6,164.95,65.13,1.35,971.19,Yoga
55.66,Male,117.51,1.9,198.96,126.52,68.24,0.66,436.0,Yoga
47.2,Female,128.44,1.65,197.92,157.15,60.22,0.78,774.31,Strength
54.79,Male,86.79,1.76,175.93,157.27,61.06,0.99,1305.71,HIIT
41.89,Male,53.84,1.72,182.94,141.97,74.16,1.38,909.97,Yoga
54.98,Female,80.09,1.66,195.26,159.75,68.26,1.07,706.84,Yoga
20.12,Female,117.87,1.81,196.16,160.52,53.79,1.35,1783.48,HIIT
49.6,Female,55.98,1.55,175.01,122.25,65.0,1.85,1922.52,Cardio
49.56,Female,101.85,1.68,191.83,127.05,57.19,0.53,641.3,HIIT
48.9,Female,84.23,1.68,197.11,163.19,73.89,1.8,1399.68,Yoga
37.28,Female,55.11,1.57,181.83,122.76,52.92,0.96,1160.54,HIIT
48.06,Female,80.01,1.77,198.2,167.26,65.85,1.5,1170.0,Yoga
40.05,Male,61.99,1.54,197.32,143.36,73.13,1.92,2246.4,Strength
40.77,Female,65.52,1.74,164.21,149.39,57.37,1.35,1633.5,HIIT
44.07,Male,47.49,1.76,188.89,124.06,51.85,0.89,587.4,Yoga
24.66,Female,50.29,1.98,164.93,122.12,67.95,1.14,1504.8,HIIT
28.28,Male,51.37,1.61,168.28,163.96,70.0,1.33,1435.2,Strength
18.62,Male,48.67,1.53,186.1,135.75,56.02,0.96,634.18,Yoga
32.71,Female,45.97,1.5,189.34,143.57,61.93,0.93,1127.35,HIIT
48.02,Male,93.86,1.7,188.55,139.85,64.23,1.02,1344.16,HIIT
38.88,Female,55.1,1.71,184.01,147.36,59.06,1.95,1521.0,Yoga
23.08,Female,106.74,1.94,197.97,120.38,73.34,1.35,1632.02,HIIT
22.01,Male,110.23,1.92,171.96,143.9,55.09,1.15,1106.76,Cardio
56.67,Male,96.5,1.74,198.85,144.34,53.88,1.22,878.4,Yoga
45.07,Female,73.45,1.75,184.07,148.2,50.15,1.15,1518.0,HIIT
43.26,Female,82.74,1.85,186.87,142.2,49.91,1.22,876.94,Yoga
48.94,Female,80.7,1.83,166.62,125.01,73.05,1.98,2833.58,HIIT
39.84,Male,63.8,1.63,185.39,142.6,72.1,1.3,1145.04,Cardio
39.78,Male,93.22,1.93,188.03,157.25,60.17,1.39,1222.09,Cardio
33.09,Female,58.91,1.67,174.78,123.89,54.78,0.91,598.96,Yoga
43.84,Male,72.18,1.66,175.71,151.55,55.26,1.4,923.16,Yoga
52.25,Female,52.05,1.67,168.99,124.12,52.12,1.51,1330.01,Cardio
27.25,Male,89.91,1.87,168.93,153.45,62.12,1.62,1688.69,Cardio
41.02,Female,120.13,1.67,187.94,145.74,53.83,0.81,980.99,HIIT
43.64,Female,71.18,1.66,176.04,151.82,54.98,1.4,1689.38,HIIT
44.75,Male,52.5,1.85,185.92,161.09,72.98,1.2,1056.96,Cardio
54.27,Female,68.22,1.54,181.82,139.68,49.88,0.72,633.6,Cardio
23.6,Male,59.38,1.5,199.1,131.9,60.1,1.26,1663.2,HIIT
45.9,Male,62.38,1.61,187.18,152.02,67.93,1.0,720.6,Yoga
40.88,Female,71.41,1.96,161.59,168.07,50.89,0.5,495.9,Strength
41.85,Female,72.61,1.69,176.71,148.12,60.78,1.07,1415.93,HIIT
47.09,Female,43.11,1.62,178.77,131.77,64.23,0.52,629.2,HIIT
18.0,Male,65.45,1.55,184.15,161.41,58.8,1.42,1531.04,Strength
39.06,Male,127.33,1.82,180.17,161.18,69.85,1.26,907.96,Yoga
21.96,Male,61.01,1.52,168.56,165.8,61.11,1.83,1425.2,Yoga
34.12,Male,51.3,1.62,162.33,157.51,52.87,1.43,1028.74,Yoga
34.3,Male,51.79,1.78,170.93,130.19,52.83,1.38,1323.7,Cardio
23.34,Female,71.75,1.71,163.91,168.91,73.89,1.24,818.4,Yoga
35.16,Female,64.59,1.59,198.77,144.59,66.11,1.63,1910.03,Strength
44.27,Male,61.47,1.55,196.09,128.59,65.76,1.41,1525.34,Strength
41.08,Male,54.61,1.55,174.81,169.13,65.16,1.44,1900.8,HIIT
52.23,Male,71.97,1.94,171.22,120.91,56.09,1.47,1588.92,Strength
36.15,Male,84.0,1.94,168.45,123.24,50.0,1.81,2586.31,HIIT
59.32,Male,65.2,1.51,161.12,162.52,60.95,1.4,1008.84,Yoga
45.94,Female,104.37,1.77,193.57,148.24,54.18,1.19,1047.2,Cardio
41.63,Female,85.51,1.81,189.06,151.25,64.9,1.54,1201.2,Yoga
28.73,Female,120.24,1.87,188.02,129.68,51.94,1.3,936.0,Yoga
19.01,Female,60.58,1.59,184.07,127.84,52.72,1.15,1013.84,Cardio
24.66,Female,82.12,1.95,187.81,136.27,74.02,1.93,2004.11,Cardio
31.05,Male,49.29,1.51,194.87,130.97,60.01,1.47,1292.42,Cardio
49.0,Female,46.43,1.72,169.4,120.06,72.12,1.41,1862.75,HIIT
23.19,Female,71.29,1.72,164.05,168.98,73.63,1.25,1511.12,HIIT
34.11,Male,69.31,1.53,166.75,133.69,59.08,1.36,1650.09,HIIT
21.05,Male,101.63,1.95,170.97,130.97,68.99,0.97,1174.77,HIIT
59.01,Male,126.29,1.69,168.32,149.51,68.02,1.24,1499.04,HIIT
49.12,Female,44.7,1.74,163.97,156.24,73.09,1.24,892.06,Yoga
47.76,Male,72.83,1.83,193.99,130.81,70.8,1.06,1018.45,Cardio
57.85,Female,82.41,1.87,170.9,142.95,54.95,1.56,2229.08,HIIT
36.86,Female,76.33,1.77,180.14,127.81,56.99,1.35,1296.0,Cardio
45.13,Female,41.4,1.58,194.69,168.05,71.14,1.47,1294.78,Cardio
18.0,Female,64.35,1.82,186.82,148.79,51.95,1.21,1162.57,Cardio
36.5,Male,75.06,1.82,188.78,126.77,59.96,1.24,1190.4,Cardio
33.14,Male,45.4,1.5,189.04,143.43,61.82,0.91,600.05,Yoga
39.86,Female,76.58,1.92,179.32,136.93,67.76,1.13,1221.42,Strength
42.74,Female,42.28,1.64,162.16,147.83,58.88,1.33,957.6,Yoga
21.99,Female,55.16,1.61,165.93,144.46,67.79,1.61,1675.69,Cardio
54.16,Female,70.32,1.57,197.56,162.95,64.98,1.14,1128.6,Strength
19.25,Male,92.32,1.94,175.94,130.75,70.96,1.14,822.17,Yoga
18.96,Male,56.49,1.87,177.9,138.17,69.99,0.62,409.2,Yoga
22.04,Male,44.19,1.72,165.99,132.49,54.07,1.48,1595.74,Strength
26.09,Female,75.89,1.79,177.08,156.24,72.88,1.18,851.02,Yoga
21.28,Male,49.67,1.52,170.92,153.64,67.16,1.1,1089.0,Strength
42.67,Female,82.61,1.95,180.93,159.82,69.9,1.9,2221.29,Strength
41.27,Female,94.96,2.0,179.37,135.95,68.82,1.18,778.8,Yoga
18.22,Male,69.88,1.62,173.22,167.91,71.1,1.3,1145.04,Cardio
53.95,Male,43.52,1.65,170.72,128.82,61.31,1.28,1229.82,Cardio
52.97,Female,52.4,1.74,179.1,127.21,60.81,1.22,1610.4,HIIT
33.09,Female,54.17,1.66,191.47,129.01,72.24,1.25,1099.0,Cardio
51.98,Female,64.92,1.51,163.66,165.25,67.96,1.82,2606.6,HIIT
18.0,Male,54.79,1.68,175.91,158.3,71.08,1.28,1688.19,HIIT
54.38,Male,71.74,1.78,163.16,148.84,71.97,1.28,844.8,Yoga
57.88,Male,74.0,1.69,175.1,161.74,52.77,1.28,1229.82,Cardio
20.92,Female,109.98,1.69,193.02,132.8,59.31,1.05,694.89,Yoga
28.88,Female,57.2,1.77,191.08,122.67,60.81,0.67,663.3,Strength
25.16,Male,41.12,1.67,185.94,137.33,71.06,1.02,735.01,Yoga
27.57,Female,108.22,1.79,182.95,120.48,67.96,1.33,1275.74,Cardio
39.13,Female,61.04,1.77,199.13,166.15,68.82,1.3,1144.0,Cardio
24.78,Female,81.45,1.95,187.99,135.83,73.98,1.93,2759.9,HIIT
45.01,Male,81.73,1.61,164.38,141.29,54.87,1.14,1503.55,HIIT
26.72,Male,61.7,1.8,169.08,144.22,72.03,1.48,974.14,Yoga
50.83,Female,50.16,1.61,190.8,128.93,54.66,1.36,1347.62,Strength
18.94,Male,56.44,1.87,178.39,137.7,69.89,0.61,738.77,HIIT
52.49,Male,84.23,1.76,165.28,137.26,68.95,1.67,1952.4,Strength
36.75,Male,103.41,1.9,174.92,168.1,56.86,0.54,356.72,Yoga
35.53,Female,63.93,1.74,197.9,142.8,71.06,1.02,978.38,Cardio
38.94,Female,55.18,1.6,191.76,136.51,72.11,1.45,1392.0,Cardio
27.07,Female,64.19,1.52,194.71,119.73,59.9,1.18,1132.8,Cardio
39.69,Male,106.72,1.65,162.49,162.12,74.0,1.32,1424.41,Strength
36.19,Male,47.79,1.68,194.01,144.12,55.92,1.24,818.4,Yoga
25.04,Female,49.85,1.98,165.27,122.07,67.87,1.16,835.9,Yoga
28.94,Female,67.85,1.7,189.94,150.0,60.04,0.76,753.08,Strength
25.06,Male,66.11,1.61,183.99,166.56,56.13,1.38,1213.3,Cardio
58.78,Male,65.76,1.52,160.58,161.78,61.06,1.4,1006.32,Yoga
22.95,Male,82.83,1.8,185.25,161.93,55.82,0.71,469.03,Yoga
25.26,Female,75.35,1.71,162.22,157.59,63.94,1.42,1362.06,Cardio
38.01,Male,81.89,1.7,186.86,148.08,58.0,1.52,1185.6,Yoga
44.81,Female,88.96,1.78,197.6,166.76,67.07,1.52,2173.6,HIIT
30.24,Male,112.84,1.91,177.09,137.09,53.67,1.28,843.26,Yoga
30.23,Male,113.49,1.91,176.69,137.15,54.06,1.27,1116.58,Cardio
21.56,Female,98.1,1.88,193.89,134.99,71.15,0.53,525.18,Strength
54.89,Male,42.66,1.69,186.02,140.23,55.71,0.9,791.28,Cardio
37.99,Female,40.83,1.79,194.7,161.01,55.08,0.62,546.1,Cardio
37.64,Male,57.86,1.55,185.37,131.66,54.03,1.63,1274.33,Yoga
41.09,Female,66.52,1.69,186.87,143.08,67.77,0.76,501.14,Yoga
19.38,Male,46.29,1.63,183.65,128.01,63.26,1.34,1286.4,Cardio
42.76,Male,70.69,1.66,169.08,150.86,57.84,1.0,659.4,Yoga
37.59,Female,88.08,1.79,181.98,137.93,67.89,1.74,1355.11,Yoga
33.89,Female,111.06,1.86,188.09,139.02,62.09,1.43,944.66,Yoga
53.09,Female,53.14,1.74,172.94,155.48,54.09,1.39,1499.95,Strength
35.61,Male,112.32,1.63,164.13,135.03,58.07,1.02,735.01,Yoga
35.51,Male,109.95,1.62,192.95,141.69,68.04,0.82,540.22,Yoga
22.23,Male,88.49,1.61,173.69,161.83,69.04,1.88,1467.53,Yoga
23.79,Female,88.81,1.79,176.7,154.19,64.98,1.77,2531.1,HIIT
53.75,Male,70.21,1.57,198.2,162.84,64.68,1.13,1116.67,Strength
22.45,Female,78.79,1.52,173.25,166.15,73.82,1.45,1563.39,Strength
22.65,Female,49.08,1.76,165.21,167.2,66.0,1.36,1467.58,Strength
40.31,Male,106.03,1.65,161.69,161.75,73.88,1.31,943.2,Yoga
49.66,Female,70.2,1.55,160.09,142.99,57.85,0.72,474.77,Yoga
44.32,Female,86.71,1.97,196.65,167.29,49.75,1.67,1305.61,Yoga
37.85,Female,61.49,1.54,182.9,130.89,69.09,1.47,1061.05,Yoga
50.35,Male,68.48,1.78,170.78,164.23,73.04,1.03,1358.47,HIIT
45.43,Female,46.86,1.79,175.98,168.15,55.08,1.47,1590.25,Strength
41.68,Male,56.86,1.53,192.07,148.98,74.24,1.07,1294.7,HIIT
37.05,Male,76.38,1.77,179.78,128.28,56.94,1.36,979.2,Yoga
50.78,Female,57.59,1.77,176.72,122.67,71.92,1.09,1045.53,Cardio
26.01,Female,61.84,1.61,197.81,138.62,57.92,1.89,2700.62,HIIT
55.76,Female,50.26,1.7,175.2,146.18,58.01,1.29,1274.78,Strength
56.99,Male,50.94,1.62,182.96,133.98,73.0,1.2,1292.76,Strength
32.78,Male,77.7,1.68,183.02,134.74,54.76,1.29,928.8,Yoga
38.96,Female,102.07,1.94,192.06,133.67,50.27,0.89,586.87,Yoga
31.73,Male,125.98,1.83,197.86,145.79,62.34,1.1,792.0,Yoga
23.07,Male,60.99,1.62,193.16,168.08,68.84,1.6,1870.56,Strength
18.98,Female,56.43,1.87,177.81,138.02,70.21,0.62,612.68,Strength
59.19,Female,123.52,1.88,176.99,161.15,66.88,1.3,1248.0,Cardio
29.23,Male,60.07,1.62,181.19,160.31,68.84,0.85,843.03,Strength
55.23,Female,48.65,1.76,193.88,160.66,73.27,1.27,839.72,Yoga
48.34,Male,57.36,1.51,184.63,126.0,51.93,1.37,1316.3,Cardio
29.97,Male,101.74,1.68,182.04,133.77,60.79,1.48,1420.8,Cardio
26.2,Male,47.22,1.77,197.96,119.84,68.98,1.15,1102.16,Cardio
57.93,Male,62.33,1.78,175.91,154.05,72.9,1.57,1836.9,Strength
40.31,Male,70.48,1.55,170.77,163.18,74.16,0.84,1016.4,HIIT
32.87,Male,65.33,1.71,172.13,135.16,74.17,1.18,851.02,Yoga
36.93,Female,69.53,1.5,195.75,129.79,66.13,0.69,607.2,Cardio
49.34,Female,68.75,1.52,177.11,150.29,59.96,1.45,1564.7,Strength
21.8,Female,72.02,1.62,182.81,123.36,59.08,1.39,917.4,Yoga
33.4,Female,68.24,1.75,176.9,149.81,71.13,0.85,562.02,Yoga
40.84,Female,74.47,1.61,160.12,136.2,50.96,1.05,1134.95,Strength
32.13,Male,67.92,1.92,168.15,164.88,54.04,1.41,1397.17,Strength
21.78,Female,116.77,1.68,172.1,134.0,56.8,1.25,1199.0,Cardio
59.01,Female,54.96,1.57,163.95,168.67,63.95,0.58,382.8,Yoga
53.06,Male,56.65,1.59,198.41,163.65,65.14,1.48,1421.98,Cardio
51.89,Male,104.8,1.62,188.92,140.6,61.1,1.37,1656.19,HIIT
51.67,Female,64.0,1.62,167.73,150.18,55.06,1.31,1729.2,HIIT
50.15,Male,50.43,1.69,162.09,155.62,60.22,1.3,1571.57,HIIT
49.17,Male,69.21,1.62,190.75,121.87,61.83,1.14,1233.25,Strength
41.02,Male,93.86,2.0,178.76,136.31,69.31,1.19,1048.15,Cardio
45.2,Female,50.63,1.79,181.96,130.36,58.96,0.74,733.27,Strength
22.81,Male,56.78,1.55,179.21,131.97,72.91,1.37,1811.41,HIIT
51.08,Female,49.01,1.61,190.9,128.79,54.92,1.35,1634.98,HIIT
57.02,Female,60.95,1.52,196.26,157.02,65.91,1.32,1743.85,HIIT
54.15,Female,126.42,1.94,199.06,131.75,73.19,1.35,1456.78,Strength
56.14,Male,129.16,1.78,193.56,125.85,63.97,1.3,1573.0,HIIT
38.82,Male,59.68,1.83,169.58,154.18,59.26,1.35,972.81,Yoga
44.8,Female,47.98,1.64,167.76,159.61,67.04,1.25,1648.62,HIIT
28.6,Female,87.41,1.86,176.86,123.28,71.98,1.52,1579.58,Cardio
25.18,Female,53.06,1.7,190.49,163.92,56.14,0.59,714.55,HIIT
27.59,Male,79.84,1.59,181.25,130.24,54.23,1.48,1955.23,HIIT
18.0,Male,63.29,1.63,161.85,119.85,73.23,0.67,442.2,Yoga
39.05,Male,61.7,1.64,195.13,126.86,54.13,0.96,634.18,Yoga
32.71,Female,106.25,1.6,182.77,152.19,73.94,1.4,1009.68,Yoga
52.74,Female,52.23,1.74,179.11,127.37,60.53,1.22,1609.06,HIIT
39.13,Male,102.67,1.94,191.82,133.52,49.69,0.89,784.62,Cardio
47.14,Male,68.66,1.76,160.83,137.13,66.0,1.37,1483.3,Strength
19.08,Female,94.94,1.85,189.9,143.18,50.03,1.21,872.65,Yoga
47.55,Female,72.7,1.83,193.72,131.09,70.97,1.05,1134.95,Strength
44.89,Female,84.04,1.86,186.14,136.0,66.1,1.64,2345.2,HIIT
27.9,Male,121.45,1.94,184.9,127.08,52.01,1.04,998.4,Cardio
