Category,Rating,Reviews,Installs,Type,Price,Content Rating,Genres,Days_Since_Update,Size_MB
PRODUCTIVITY,4.2,1623,100000,Free,0.0,Everyone,Productivity,2782,1.8
PERSONALIZATION,4.5,5783441,100000000,Free,0.0,Everyone,Personalization,2629,14.0
PERSONALIZATION,4.6,838,50000,Free,0.0,Teen,Personalization,2758,11.0
FAMILY,4.1,942,100000,Free,0.0,Everyone,Role Playing,3193,3.0
SHOPPING,4.5,72596,1000000,Free,0.0,Teen,Shopping,2632,19.0
GAME,4.3,213340,10000000,Free,0.0,Everyone,Adventure,2682,24.0
TOOLS,4.0,807,100000,Free,0.0,Everyone,Tools,2709,1.8
FAMILY,4.4,26545,1000000,Free,0.0,Everyone,Casual,2646,40.0
FAMILY,4.6,11872,100000,Free,0.0,Teen,Role Playing,2649,62.0
MEDICAL,2.3,11,500,Free,0.0,Everyone,Medical,2654,12.0
PERSONALIZATION,4.8,201,1000,Paid,1.49,Everyone,Personalization,2631,68.0
ENTERTAINMENT,4.3,303,10000,Free,0.0,Teen,Entertainment,2864,44.0
FAMILY,4.4,6715,500000,Free,0.0,Mature 17+,Entertainment,2646,9.5
GAME,4.2,336386,10000000,Free,0.0,Everyone 10+,Action,2642,88.0
PRODUCTIVITY,4.5,57449,1000000,Free,0.0,Everyone,Productivity,2631,5.0
FAMILY,4.2,4,100,Free,0.0,Teen,Entertainment,3768,2.5
TOOLS,3.6,59,50000,Free,0.0,Everyone,Tools,4196,2.3
FAMILY,4.1,47576,1000000,Free,0.0,Everyone 10+,Simulation,3152,14.0
TOOLS,4.4,319,10000,Paid,2.99,Everyone,Tools,2663,1.1
NEWS_AND_MAGAZINES,4.0,15443,1000000,Free,0.0,Teen,News & Magazines,2677,25.0
FINANCE,2.9,252,10000,Free,0.0,Everyone,Finance,2928,18.0
GAME,4.7,6187,100000,Free,0.0,Teen,Casino,2639,33.0
COMICS,4.6,4895,100000,Free,0.0,Everyone,Comics,2633,35.0
COMMUNICATION,3.3,78,10000,Free,0.0,Everyone,Communication,2757,2.5
FAMILY,4.5,762706,10000000,Free,0.0,Teen,Simulation,2758,28.0
SPORTS,3.9,76346,5000000,Free,0.0,Everyone,Sports,2641,14.0
GAME,4.3,8118937,500000000,Free,0.0,Everyone,Action,2661,62.0
GAME,4.5,70,1000,Free,0.0,Everyone,Board,2714,0.6748046875
TOOLS,3.9,336,50000,Free,0.0,Everyone,Tools,2636,27.0
FAMILY,4.2,38473,10000000,Free,0.0,Everyone,Casual;Pretend Play,2746,23.0
GAME,4.3,2233,1000000,Free,0.0,Everyone,Racing,2788,36.0
MEDICAL,4.1,21,1000,Free,0.0,Everyone,Medical,2685,20.0
FAMILY,4.3,39109,1000000,Free,0.0,Everyone,Entertainment,2858,4.0
FAMILY,4.2,11263,1000000,Free,0.0,Everyone,Entertainment;Music & Video,2724,35.0
FAMILY,5.0,22,1000,Free,0.0,Teen,Education,2669,8.6
FINANCE,4.0,5055,100000,Free,0.0,Everyone,Finance,2783,17.0
TOOLS,3.9,84,10000,Free,0.0,Everyone,Tools,2864,24.0
FINANCE,4.8,495,5000,Free,0.0,Everyone,Finance,2726,12.0
GAME,4.0,21,5000,Paid,0.99,Everyone,Card,2959,14.0
FAMILY,4.7,17,1000,Free,0.0,Everyone,Puzzle,2943,2.4
GAME,4.1,10421284,100000000,Free,0.0,Everyone,Adventure,2643,85.0
FINANCE,4.2,21996,1000000,Free,0.0,Everyone,Finance,2647,14.0
MEDICAL,5.0,1,100,Free,0.0,Everyone,Medical,3119,27.0
PRODUCTIVITY,4.3,201718,10000000,Free,0.0,Everyone,Productivity,2655,35.0
GAME,4.4,1849,10000,Free,0.0,Everyone,Board,3650,37.0
FINANCE,4.5,1057,50000,Free,0.0,Everyone,Finance,2660,4.5
SPORTS,4.5,36255,1000000,Free,0.0,Everyone,Sports,2634,25.0
GAME,4.0,1287,50000,Free,0.0,Everyone,Word,4321,38.0
SPORTS,4.4,199739,10000000,Free,0.0,Everyone,Sports,2629,66.0
TOOLS,3.9,12,500,Free,0.0,Everyone,Tools,3059,2.5
FAMILY,4.6,29155,1000000,Free,0.0,Everyone,Educational;Pretend Play,2640,83.0
BOOKS_AND_REFERENCE,3.9,88,10000,Free,0.0,Everyone,Books & Reference,2757,5.3
GAME,4.8,230727,10000000,Free,0.0,Everyone,Word,2633,87.0
COMMUNICATION,4.3,76498,1000000,Free,0.0,Teen,Communication,2676,4.3
MEDICAL,2.8,66,50000,Free,0.0,Everyone,Medical,3279,1.2
LIFESTYLE,5.0,10,100,Free,0.0,Everyone,Lifestyle,3381,9.4
SOCIAL,4.1,34079,1000000,Free,0.0,Teen,Social,3139,1.3
FAMILY,4.0,532,100000,Free,0.0,Everyone,Educational,3055,6.5
HOUSE_AND_HOME,4.2,2543,100000,Free,0.0,Everyone,House & Home,2639,4.6
DATING,4.1,285838,10000000,Free,0.0,Mature 17+,Dating,2636,15.0
TOOLS,4.3,15618,1000000,Free,0.0,Everyone,Tools,2881,2.4
PERSONALIZATION,4.5,314,10000,Free,0.0,Everyone,Personalization,3326,11.0
SHOPPING,3.6,38,10000,Free,0.0,Everyone,Shopping,2665,1.1
GAME,4.2,5829,100000,Free,0.0,Teen,Strategy,2640,70.0
SOCIAL,4.1,382121,10000000,Free,0.0,Everyone,Social,2640,28.0
AUTO_AND_VEHICLES,4.3,542,100000,Free,0.0,Everyone,Auto & Vehicles,2635,33.0
GAME,4.5,43645,5000000,Free,0.0,Everyone,Arcade,2702,46.0
MEDICAL,3.2,45,5000,Paid,3.99,Everyone,Medical,2893,21.0
FAMILY,3.8,45,10000,Paid,2.49,Everyone,Entertainment,2650,47.0
SOCIAL,4.4,2349421,100000000,Free,0.0,Teen,Social,2639,39.0
FAMILY,4.3,2250,100000,Free,0.0,Everyone,Education,2887,30.0
MEDICAL,3.6,26,5000,Free,0.0,Everyone,Medical,3813,0.9521484375
GAME,4.5,100,1000,Paid,3.99,Everyone,Adventure,3480,17.0
BOOKS_AND_REFERENCE,4.7,55011,1000000,Free,0.0,Everyone,Books & Reference,2906,68.0
GAME,4.6,8,100,Paid,0.99,Teen,Action,3744,6.3
GAME,4.0,47151,5000000,Free,0.0,Everyone 10+,Action,2852,36.0
PRODUCTIVITY,3.8,8211,5000000,Free,0.0,Everyone,Productivity,2646,4.1
FINANCE,1.7,21,100,Paid,4.99,Everyone,Finance,2917,21.0
BUSINESS,4.6,213,10000,Free,0.0,Everyone,Business,2746,3.8
FAMILY,4.2,5178,1000000,Free,0.0,Everyone,Simulation,2929,20.0
FAMILY,4.0,20421,1000000,Free,0.0,Teen,Puzzle,3711,31.0
TOOLS,4.1,10426,1000000,Free,0.0,Everyone,Tools,2812,7.2
PRODUCTIVITY,4.5,48,5000,Free,0.0,Everyone,Productivity,2643,26.0
SOCIAL,4.3,112223,1000000,Free,0.0,Mature 17+,Social,2661,34.0
TOOLS,4.3,32207,1000000,Free,0.0,Everyone,Tools,2984,3.4
FAMILY,4.2,18,1000,Free,0.0,Everyone,Entertainment,2816,37.0
BOOKS_AND_REFERENCE,3.9,314,50000,Free,0.0,Everyone,Books & Reference,3280,2.6
FAMILY,4.3,267787,10000000,Free,0.0,Everyone,Education,2636,21.0
LIFESTYLE,4.7,25,10000,Free,0.0,Teen,Lifestyle,3009,3.8
GAME,4.3,144040,5000000,Free,0.0,Teen,Action,2641,29.0
PRODUCTIVITY,4.3,596,50000,Free,0.0,Everyone,Productivity,2662,22.0
FAMILY,4.5,86,5000,Free,0.0,Teen,Entertainment,3142,8.6
GAME,4.4,28510,500000,Free,0.0,Teen,Card,2634,78.0
MAPS_AND_NAVIGATION,4.9,49,100,Free,0.0,Everyone,Maps & Navigation,2923,3.9
ENTERTAINMENT,4.5,235496,10000000,Free,0.0,Everyone,Entertainment;Brain Games,2637,13.0
LIFESTYLE,4.9,66,1000,Free,0.0,Everyone,Lifestyle,2648,8.1
BOOKS_AND_REFERENCE,4.6,2084,500000,Free,0.0,Everyone,Books & Reference,2710,6.7
FAMILY,4.0,328619,10000000,Free,0.0,Everyone,Casual;Creativity,2933,15.0
TOOLS,3.9,127,50000,Free,0.0,Everyone,Tools,3121,1.5
FAMILY,4.0,35,5000,Free,0.0,Everyone,Simulation,2631,48.0
GAME,4.1,11258,500000,Free,0.0,Mature 17+,Action,3235,44.0
GAME,4.5,776730,10000000,Free,0.0,Everyone 10+,Action,2640,49.0
FAMILY,4.6,2721923,10000000,Free,0.0,Teen,Simulation,2685,25.0
SOCIAL,4.4,5637451,100000000,Free,0.0,Teen,Social,2632,59.0
MEDICAL,4.7,4318,100000,Free,0.0,Everyone,Medical,2640,12.0
LIBRARIES_AND_DEMO,4.0,45,5000,Free,0.0,Everyone,Libraries & Demo,3176,0.822265625
GAME,4.4,306,10000,Free,0.0,Everyone,Adventure,2739,61.0
TOOLS,4.8,17,50,Free,0.0,Everyone,Tools,2722,6.7
PRODUCTIVITY,4.7,167406,1000000,Free,0.0,Everyone,Productivity,2643,18.0
TOOLS,4.3,27749,1000000,Free,0.0,Everyone,Tools,2647,16.0
GAME,4.5,73539,1000000,Free,0.0,Mature 17+,Role Playing,2633,96.0
DATING,3.0,2,100,Free,0.0,Mature 17+,Dating,2649,16.0
PRODUCTIVITY,3.6,64,10000,Free,0.0,Everyone,Productivity,2923,15.0
GAME,4.4,7614130,100000000,Free,0.0,Everyone,Casual,2640,70.0
GAME,4.3,10486018,500000000,Free,0.0,Everyone,Casual,2702,24.0
FAMILY,4.1,30,5000,Free,0.0,Everyone,Education;Education,2739,24.0
DATING,4.1,11633,500000,Free,0.0,Mature 17+,Dating,2642,23.0
COMMUNICATION,4.2,125232,10000000,Free,0.0,Everyone,Communication,3148,2.7
LIFESTYLE,3.7,6667,1000000,Free,0.0,Everyone,Lifestyle,2755,2.7
NEWS_AND_MAGAZINES,4.1,185058,10000000,Free,0.0,Teen,News & Magazines,2634,6.7
SPORTS,4.6,162933,5000000,Free,0.0,Everyone,Sports,2716,100.0
LIBRARIES_AND_DEMO,3.5,126862,10000000,Free,0.0,Everyone,Libraries & Demo,5022,0.609375
FAMILY,4.1,288523,10000000,Free,0.0,Everyone,Adventure;Education,2719,92.0
EDUCATION,4.6,56065,1000000,Free,0.0,Everyone,Education,2640,37.0
COMMUNICATION,5.0,3,100,Free,0.0,Everyone,Communication,3361,1.6
MEDICAL,3.8,568,50000,Free,0.0,Everyone,Medical,4286,42.0
LIBRARIES_AND_DEMO,4.3,332083,10000000,Free,0.0,Everyone,Libraries & Demo,2734,6.3
SPORTS,4.0,43611,1000000,Free,0.0,Everyone,Sports,2669,27.0
FAMILY,3.7,9296,500000,Free,0.0,Teen,Entertainment,2642,28.0
NEWS_AND_MAGAZINES,4.6,66407,1000000,Free,0.0,Teen,News & Magazines,2641,19.0
FAMILY,3.1,1242,50000,Free,0.0,Everyone,Education,2733,14.0
FAMILY,4.4,80927,1000000,Free,0.0,Everyone,Entertainment,2635,27.0
TOOLS,4.1,29,5000,Free,0.0,Everyone,Tools,3462,2.3
GAME,4.1,55380,5000000,Free,0.0,Everyone,Action,2642,39.0
GAME,4.4,1063,50000,Free,0.0,Teen,Adventure,2909,18.0
GAME,4.2,4569,100000,Paid,0.99,Everyone,Arcade,4289,12.0
PERSONALIZATION,4.7,4856,50000,Paid,2.49,Everyone,Personalization,2816,18.0
PHOTOGRAPHY,4.5,21841,1000000,Free,0.0,Everyone,Photography,2642,7.7
TOOLS,3.8,39,10000,Free,0.0,Teen,Tools,4018,0.3662109375
PRODUCTIVITY,4.3,12321,1000000,Free,0.0,Everyone,Productivity,3218,0.6962890625
TOOLS,3.0,4,1000,Free,0.0,Everyone,Tools,3502,2.0
FAMILY,3.2,513,100000,Free,0.0,Everyone,Simulation,2873,34.0
COMMUNICATION,4.1,132015,10000000,Free,0.0,Everyone,Communication,2648,25.0
MEDICAL,4.3,123,10000,Free,0.0,Everyone,Medical,2695,86.0
SPORTS,4.3,111809,10000000,Free,0.0,Everyone,Sports,2809,40.0
FAMILY,4.4,431,10000,Free,0.0,Everyone,Entertainment,3413,17.0
FAMILY,4.7,12784,1000000,Free,0.0,Everyone,Entertainment,2631,15.0
TRAVEL_AND_LOCAL,4.1,98,5000,Free,0.0,Everyone,Travel & Local,2649,2.0
TOOLS,4.4,192661,10000000,Free,0.0,Everyone,Tools,2659,8.5
TOOLS,4.4,51,5000,Free,0.0,Everyone,Tools,2706,2.1
FOOD_AND_DRINK,4.3,19314,1000000,Free,0.0,Everyone,Food & Drink,2635,43.0
TOOLS,4.7,3408,50000,Free,0.0,Everyone,Tools,2697,15.0
FAMILY,4.8,22290,500000,Free,0.0,Everyone,Puzzle,2630,13.0
FAMILY,3.7,6,1000,Free,0.0,Everyone,Education,2690,7.8
FAMILY,4.5,244039,5000000,Free,0.0,Everyone 10+,Role Playing,2692,46.0
PHOTOGRAPHY,3.0,1,10,Paid,3.49,Everyone,Photography,2919,2.5
GAME,3.9,29990,1000000,Free,0.0,Teen,Action,2870,96.0
TOOLS,4.5,28030,1000000,Free,0.0,Everyone,Tools,2633,9.0
COMICS,4.7,2249,500000,Free,0.0,Everyone,Comics,2892,32.0
GAME,4.2,3946,100000,Free,0.0,Teen,Racing,3123,42.0
TRAVEL_AND_LOCAL,4.4,382,10000,Free,0.0,Everyone,Travel & Local,2815,12.0
TOOLS,3.3,47,5000,Free,0.0,Everyone,Tools,2772,18.0
FAMILY,4.6,2654,100000,Free,0.0,Everyone,Education,3271,6.7
BOOKS_AND_REFERENCE,4.4,22486,1000000,Free,0.0,Teen,Books & Reference,2690,5.4
GAME,4.5,10256,1000000,Free,0.0,Everyone,Action,2867,39.0
GAME,4.3,10493,1000000,Free,0.0,Mature 17+,Action,2634,50.0
FAMILY,4.1,27130,5000000,Free,0.0,Everyone,Simulation,2870,35.0
FAMILY,4.2,1405,10000,Paid,1.2,Everyone,Puzzle,2691,9.5
TOOLS,2.2,605,1000000,Free,0.0,Everyone,Tools,2860,3.8
GAME,3.5,14823,1000000,Free,0.0,Teen,Action,3166,40.0
GAME,4.5,10434,1000000,Free,0.0,Everyone,Arcade,2655,18.0
FAMILY,3.8,16,100,Free,0.0,Everyone,Entertainment,2641,9.9
LIFESTYLE,3.5,6145,10000000,Free,0.0,Everyone,Lifestyle,3396,13.0
MEDICAL,3.1,253,50000,Free,0.0,Everyone,Medical,3322,4.2
NEWS_AND_MAGAZINES,4.5,76677,1000000,Free,0.0,Everyone 10+,News & Magazines,3067,4.6
SOCIAL,3.6,58,10000,Free,0.0,Everyone,Social,2986,15.0
TOOLS,4.6,20418,1000000,Free,0.0,Everyone,Tools,2749,4.3
LIFESTYLE,3.8,89,10000,Free,0.0,Everyone,Lifestyle,4624,0.9169921875
TOOLS,2.7,422,50000,Free,0.0,Everyone,Tools,2793,72.0
MEDICAL,4.0,122,10000,Free,0.0,Everyone,Medical,2653,0.95703125
LIFESTYLE,5.0,6,1000,Free,0.0,Everyone,Lifestyle,3453,2.3
LIBRARIES_AND_DEMO,4.3,375,10000,Free,0.0,Everyone,Libraries & Demo,2695,15.0
LIFESTYLE,4.5,53652,1000000,Free,0.0,Everyone,Lifestyle,2630,39.0
COMMUNICATION,4.4,2939,100000,Free,0.0,Everyone,Communication,2650,17.0
SPORTS,4.7,911995,10000000,Free,0.0,Everyone,Sports,2634,20.0
NEWS_AND_MAGAZINES,4.3,39,5000,Free,0.0,Everyone,News & Magazines,2739,4.2
MEDICAL,4.5,330,50000,Free,0.0,Everyone,Medical,2635,17.0
TOOLS,4.6,7775146,500000000,Free,0.0,Everyone,Tools,2636,17.0
FINANCE,5.0,4,100,Free,0.0,Everyone,Finance,2638,5.9
TRAVEL_AND_LOCAL,2.6,122,10000,Free,0.0,Everyone,Travel & Local,2688,11.0
VIDEO_PLAYERS,4.4,22,5000,Free,0.0,Everyone,Video Players & Editors,2782,19.0
SPORTS,4.5,1312936,10000000,Free,0.0,Everyone,Sports,2635,21.0
PRODUCTIVITY,4.4,162831,5000000,Free,0.0,Everyone,Productivity,2634,43.0
FINANCE,4.8,6,1000,Free,0.0,Everyone,Finance,2633,11.0
TOOLS,4.5,85387,1000000,Free,0.0,Everyone,Tools,2663,5.4
COMMUNICATION,3.8,15036,1000000,Free,0.0,Everyone,Communication,3730,0.2470703125
FAMILY,3.4,642,10000,Paid,1.99,Everyone 10+,Arcade;Action & Adventure,3720,26.0
FAMILY,4.4,19245,1000000,Free,0.0,Everyone,Casual;Action & Adventure,2760,25.0
NEWS_AND_MAGAZINES,4.5,14221,1000000,Free,0.0,Teen,News & Magazines,3598,1.8
PRODUCTIVITY,4.6,57904,1000000,Free,0.0,Everyone,Productivity,2665,11.0
GAME,4.0,22435,1000000,Free,0.0,Teen,Action,2634,100.0
GAME,4.4,596,100000,Free,0.0,Everyone,Arcade,3169,44.0
PHOTOGRAPHY,4.7,1320,50000,Free,0.0,Everyone,Photography,2669,9.5
TOOLS,4.0,885,100000,Free,0.0,Everyone,Tools,3640,8.0
PHOTOGRAPHY,3.4,2332,100000,Free,0.0,Everyone,Photography,3703,1.6
GAME,4.2,250197,5000000,Free,0.0,Teen,Action,2654,44.0
MAPS_AND_NAVIGATION,3.3,8465,10000000,Free,0.0,Everyone,Maps & Navigation,2724,8.9
FINANCE,4.5,853,10000,Free,0.0,Everyone,Finance,2654,27.0
PERSONALIZATION,4.5,56,10000,Paid,0.99,Everyone,Personalization,2667,26.0
FAMILY,3.7,452,100000,Free,0.0,Everyone,Entertainment,2814,30.0
LIFESTYLE,4.5,82,5000,Free,0.0,Everyone,Lifestyle,3736,8.7
MEDICAL,4.4,8,100,Paid,12.99,Everyone,Medical,2641,6.5
MAPS_AND_NAVIGATION,3.4,168,10000,Free,0.0,Everyone,Maps & Navigation,2726,53.0
GAME,4.0,37789,1000000,Free,0.0,Teen,Adventure,2690,58.0
DATING,3.5,2593,500000,Free,0.0,Mature 17+,Dating,2641,5.0
GAME,4.6,216675,10000000,Free,0.0,Everyone,Word,2634,30.0
TOOLS,4.4,55,5000,Free,0.0,Everyone,Tools,2957,1.4
GAME,4.1,7904,500000,Free,0.0,Everyone 10+,Action,3278,21.0
BUSINESS,4.4,48,5000,Free,0.0,Everyone,Business,2659,54.0
NEWS_AND_MAGAZINES,4.7,10,1000,Free,0.0,Everyone,News & Magazines,2729,6.3
GAME,4.6,4108,10000,Paid,17.99,Everyone 10+,Arcade,3595,13.0
GAME,4.3,1295606,100000000,Free,0.0,Everyone,Puzzle,2746,11.0
HEALTH_AND_FITNESS,4.4,15753,100000,Paid,3.49,Everyone,Health & Fitness,2640,13.0
SPORTS,4.5,2371338,50000000,Free,0.0,Teen,Sports,3007,37.0
COMMUNICATION,4.6,71740,5000000,Free,0.0,Everyone,Communication,2669,5.8
GAME,4.5,5476569,100000000,Free,0.0,Teen,Action,2632,53.0
FAMILY,3.5,246,50000,Free,0.0,Teen,Casual,3311,35.0
MEDICAL,4.3,214,10000,Paid,2.99,Everyone,Medical,4712,0.8779296875
BOOKS_AND_REFERENCE,3.4,116,5000,Paid,4.6,Everyone,Books & Reference,3291,48.0
PRODUCTIVITY,4.3,37277,1000000,Free,0.0,Everyone,Productivity,2790,13.0
BUSINESS,4.4,2147,500000,Free,0.0,Everyone,Business,2864,2.2
ENTERTAINMENT,4.5,736864,10000000,Free,0.0,Teen,Entertainment,2828,20.0
BUSINESS,4.9,23,1000,Free,0.0,Everyone,Business,2727,28.0
PHOTOGRAPHY,4.0,802,100000,Free,0.0,Everyone,Photography,3089,5.1
MEDICAL,3.6,10,1000,Free,0.0,Everyone,Medical,2888,15.0
FAMILY,4.5,559597,10000000,Free,0.0,Teen,Simulation,2640,89.0
FAMILY,4.6,73919,500000,Paid,2.99,Teen,Strategy,3989,40.0
FINANCE,2.9,204,10000,Free,0.0,Everyone,Finance,2718,29.0
ART_AND_DESIGN,4.7,3632,500000,Free,0.0,Everyone,Art & Design,2635,5.5
SPORTS,4.0,9971,1000000,Free,0.0,Everyone,Sports,2691,33.0
FAMILY,4.5,157322,5000000,Free,0.0,Teen,Entertainment,2842,9.2
PRODUCTIVITY,4.4,1188154,10000000,Free,0.0,Everyone,Productivity,2682,24.0
FAMILY,4.4,379415,10000000,Free,0.0,Everyone,Casual;Action & Adventure,2670,68.0
MEDICAL,1.8,30,500,Free,0.0,Everyone,Medical,3430,0.8662109375
GAME,4.3,1017408,10000000,Free,0.0,Teen,Adventure,2650,34.0
PHOTOGRAPHY,4.5,462702,10000000,Free,0.0,Everyone,Photography,2634,45.0
FINANCE,4.4,137,10000,Free,0.0,Everyone,Finance,4496,0.390625
SOCIAL,4.3,51504,5000000,Free,0.0,Teen,Social,2641,20.0
HEALTH_AND_FITNESS,4.6,20301,1000000,Free,0.0,Everyone,Health & Fitness,2711,22.0
PRODUCTIVITY,3.4,617,100000,Free,0.0,Everyone,Productivity,2740,46.0
GAME,4.4,3017,500000,Free,0.0,Mature 17+,Adventure,2845,39.0
FAMILY,3.8,28,1000,Free,0.0,Teen,Education,2916,4.1
FAMILY,4.1,3654,100000,Free,0.0,Teen,Puzzle,3108,25.0
GAME,4.6,14989,500000,Free,0.0,Teen,Card,2660,78.0
TOOLS,3.9,18513,10000000,Free,0.0,Everyone,Tools,2731,6.1
FAMILY,4.5,170,10000,Free,0.0,Everyone,Education,2894,4.1
FAMILY,3.8,52,10000,Paid,2.99,Everyone,Educational;Pretend Play,2992,55.0
FINANCE,4.2,11264,1000000,Free,0.0,Everyone,Finance,2670,24.0
PHOTOGRAPHY,3.4,30,10000,Free,0.0,Everyone,Photography,2739,3.0
PHOTOGRAPHY,2.9,333,50000,Free,0.0,Everyone,Photography,2886,1.8
PHOTOGRAPHY,3.9,38055,5000000,Free,0.0,Everyone,Photography,3045,4.1
TOOLS,3.3,472,100000,Free,0.0,Everyone,Tools,2922,2.0
FAMILY,4.4,174,10000,Free,0.0,Everyone,Education,2738,5.7
VIDEO_PLAYERS,4.4,8,1000,Free,0.0,Everyone,Video Players & Editors,2927,14.0
FAMILY,4.4,70883,1000000,Free,0.0,Everyone,Puzzle;Creativity,2628,31.0
ENTERTAINMENT,4.1,33387,1000000,Free,0.0,Teen,Entertainment,2650,20.0
COMMUNICATION,4.4,14,100,Free,0.0,Everyone,Communication,2911,17.0
PERSONALIZATION,3.5,159,10000,Free,0.0,Everyone,Personalization,4445,0.2509765625
FAMILY,4.2,24775,100000,Free,0.0,Everyone 10+,Puzzle,3658,30.0
PRODUCTIVITY,4.5,8,100,Free,0.0,Everyone,Productivity,2689,3.1
PRODUCTIVITY,4.0,2131,5000000,Free,0.0,Everyone,Productivity,3465,2.3
FAMILY,4.2,96,5000,Paid,3.99,Everyone,Educational;Creativity,2682,79.0
TRAVEL_AND_LOCAL,3.6,285,500000,Free,0.0,Everyone,Travel & Local,2825,39.0
AUTO_AND_VEHICLES,4.2,129,100000,Free,0.0,Everyone,Auto & Vehicles,2640,54.0
LIFESTYLE,5.0,15,100,Free,0.0,Everyone,Lifestyle,2677,4.5
SPORTS,4.6,57,5000,Free,0.0,Everyone,Sports,2670,17.0
COMICS,4.6,302,10000,Free,0.0,Teen,Comics,2663,2.2
EDUCATION,4.1,200058,10000000,Free,0.0,Everyone,Education,2646,18.0
PHOTOGRAPHY,4.9,7,100,Free,0.0,Everyone,Photography,3751,2.2
HEALTH_AND_FITNESS,4.0,32,5000,Free,0.0,Everyone,Health & Fitness,3072,64.0
PARENTING,4.9,717,100000,Free,0.0,Everyone,Parenting,2848,6.6
GAME,4.5,396090,10000000,Free,0.0,Teen,Casino,2697,26.0
TOOLS,4.4,8259,1000000,Free,0.0,Everyone,Tools,2648,3.5
MEDICAL,4.1,698,100000,Free,0.0,Everyone 10+,Medical,3909,2.4
MAPS_AND_NAVIGATION,4.3,286454,10000000,Free,0.0,Everyone,Maps & Navigation,3356,3.7
BOOKS_AND_REFERENCE,3.5,156,500000,Free,0.0,Everyone,Books & Reference,2801,42.0
VIDEO_PLAYERS,4.1,64,5000,Free,0.0,Everyone,Video Players & Editors,2706,2.0
TOOLS,4.0,177,10000,Free,0.0,Everyone,Tools,3819,2.8
BOOKS_AND_REFERENCE,4.7,3776,100000,Free,0.0,Everyone,Books & Reference,2809,12.0
SPORTS,4.4,697,100000,Free,0.0,Everyone,Sports,3137,3.0
SHOPPING,4.2,42750,10000000,Free,0.0,Everyone,Shopping,2631,9.9
BOOKS_AND_REFERENCE,4.5,67186,1000000,Free,0.0,Everyone 10+,Books & Reference,2709,6.3
FAMILY,4.1,68286,10000000,Free,0.0,Everyone,Casual;Creativity,2636,85.0
PERSONALIZATION,4.4,5,50,Paid,0.99,Everyone,Personalization,3864,3.4
FAMILY,4.0,286,100000,Free,0.0,Everyone,Simulation,2668,60.0
SHOPPING,4.1,41074,5000000,Free,0.0,Everyone,Shopping,2669,16.0
TOOLS,3.6,11187,1000000,Free,0.0,Everyone,Tools,3136,7.3
MEDICAL,3.1,82,5000,Free,0.0,Everyone,Medical,2855,42.0
HEALTH_AND_FITNESS,4.6,4642,100000,Free,0.0,Everyone,Health & Fitness,3142,40.0
FAMILY,4.4,6738,100000,Free,0.0,Everyone,Simulation,2688,56.0
FAMILY,4.3,636995,10000000,Free,0.0,Teen,Casual,2635,49.0
TOOLS,3.5,4,500,Free,0.0,Everyone,Tools,2715,17.0
SOCIAL,4.3,9562,500000,Free,0.0,Teen,Social,2696,5.8
SOCIAL,4.7,2068,100000,Free,0.0,Everyone,Social,4205,7.5
NEWS_AND_MAGAZINES,3.4,803,50000,Free,0.0,Everyone 10+,News & Magazines,2643,8.0
TOOLS,4.0,498,10000,Free,0.0,Everyone,Tools,2654,11.0
FAMILY,4.1,1143,10000,Paid,2.99,Everyone 10+,Casual,4532,15.0
FAMILY,4.7,188740,1000000,Paid,1.99,Everyone,Puzzle;Brain Games,2661,69.0
FAMILY,2.3,3,1000,Free,0.0,Everyone 10+,Entertainment,2824,36.0
FOOD_AND_DRINK,3.8,22513,1000000,Free,0.0,Everyone,Food & Drink,2706,11.0
TOOLS,3.8,415,50000,Free,0.0,Everyone,Tools,3060,2.7
MEDICAL,4.7,23160,1000000,Free,0.0,Everyone,Medical,2639,26.0
FAMILY,4.1,3617,1000000,Free,0.0,Everyone,Board;Brain Games,2642,19.0
SPORTS,4.3,7107,100000,Free,0.0,Everyone,Sports,3593,33.0
FAMILY,5.0,7,10,Paid,0.99,Everyone,Puzzle,3025,73.0
COMMUNICATION,4.4,552441,10000000,Free,0.0,Everyone,Communication,2634,29.0
FAMILY,4.6,25,5000,Free,0.0,Everyone,Entertainment,2662,5.6
FAMILY,4.4,152,10000,Free,0.0,Everyone,Entertainment,3611,1.2
NEWS_AND_MAGAZINES,3.9,63647,10000000,Free,0.0,Everyone 10+,News & Magazines,2634,23.0
SOCIAL,4.5,787,100000,Free,0.0,Everyone,Social,2799,6.9
GAME,4.4,2119218,50000000,Free,0.0,Everyone 10+,Action,2667,70.0
SOCIAL,4.9,3071,10000,Free,0.0,Teen,Social,2653,63.0
EVENTS,4.4,15558,1000000,Free,0.0,Everyone,Events,2632,26.0
LIBRARIES_AND_DEMO,3.9,58055,5000000,Free,0.0,Everyone,Libraries & Demo,3266,0.0400390625
NEWS_AND_MAGAZINES,3.6,188,10000,Free,0.0,Everyone,News & Magazines,3445,9.9
LIBRARIES_AND_DEMO,4.0,24,1000,Free,0.0,Everyone,Libraries & Demo,3176,0.466796875
FINANCE,3.8,472,50000,Free,0.0,Everyone,Finance,2795,8.6
LIFESTYLE,4.2,9,100,Free,0.0,Everyone,Lifestyle,3314,22.0
COMMUNICATION,3.7,481,10000,Paid,0.99,Everyone,Communication,3593,0.41015625
BOOKS_AND_REFERENCE,4.8,47303,1000000,Free,0.0,Everyone,Books & Reference,2694,21.0
